match_id,half,team_slot,eID,gameclock,timestamp,at_x,at_y,passer_slot,recipient_slot,pID,recipient,event_id
J03WOY,firstHalf,Away,Play_Pass,2193.482,2022-09-10 21:08:05.092000+02:00,36.47,28.38,10,16,DFL-OBJ-0025BB,DFL-OBJ-002GLL,
J03WOY,firstHalf,Away,Play_Pass,2194.771,2022-09-10 21:08:06.381000+02:00,49.49,26.38,16,5,DFL-OBJ-002GLL,DFL-OBJ-0001IG,
J03WOY,firstHalf,Away,Play_Pass,2196.346,2022-09-10 21:08:07.956000+02:00,55.81,4.51,5,18,DFL-OBJ-0001IG,DFL-OBJ-J01KGY,
J03WOY,firstHalf,Away,Play_Pass,2198.29,2022-09-10 21:08:09.900000+02:00,55.51,14.44,18,15,DFL-OBJ-J01KGY,DFL-OBJ-0028KZ,
J03WOY,firstHalf,Away,Play_Pass,2200.026,2022-09-10 21:08:11.636000+02:00,47.09,9.73,15,10,DFL-OBJ-0028KZ,DFL-OBJ-0025BB,
J03WOY,firstHalf,Away,Play_Pass,2203.078,2022-09-10 21:08:14.688000+02:00,27.85,30.19,10,14,DFL-OBJ-0025BB,DFL-OBJ-00286X,
J03WOY,firstHalf,Away,Play_Pass,2207.274,2022-09-10 21:08:18.884000+02:00,24.45,53.46,14,12,DFL-OBJ-00286X,DFL-OBJ-0026ZT,
J03WOY,firstHalf,Away,Play_Pass,2417.213,2022-09-10 21:11:48.823000+02:00,3.11,33.8,1,14,DFL-OBJ-002FZB,DFL-OBJ-00286X,
J03WOY,firstHalf,Away,Play_Pass,2420.236,2022-09-10 21:11:51.846000+02:00,13.43,52.76,14,12,DFL-OBJ-00286X,DFL-OBJ-0026ZT,
J03WOY,firstHalf,Away,Play_Pass,2441.06,2022-09-10 21:12:12.670000+02:00,5.51,59.37,14,10,DFL-OBJ-00286X,DFL-OBJ-0025BB,
J03WOY,firstHalf,Away,Play_Pass,2442.919,2022-09-10 21:12:14.529000+02:00,13.02,53.06,10,12,DFL-OBJ-0025BB,DFL-OBJ-0026ZT,
J03WOY,firstHalf,Away,Play_Pass,2559.557,2022-09-10 21:14:11.167000+02:00,28.45,7.32,13,5,DFL-OBJ-J0196K,DFL-OBJ-0001IG,
J03WOY,firstHalf,Away,Play_Pass,2595.326,2022-09-10 21:14:46.936000+02:00,57.11,66.8,14,12,DFL-OBJ-00286X,DFL-OBJ-0026ZT,
J03WOY,firstHalf,Away,Play_Pass,2597.559,2022-09-10 21:14:49.169000+02:00,62.62,65.79,12,4,DFL-OBJ-0026ZT,DFL-OBJ-00019R,
J03WOY,firstHalf,Away,Play_Pass,2599.437,2022-09-10 21:14:51.047000+02:00,61.42,62.58,4,17,DFL-OBJ-00019R,DFL-OBJ-J01GG9,
J03WOY,firstHalf,Away,Play_Pass,2639.567,2022-09-10 21:15:31.177000+02:00,43.88,65.99,14,4,DFL-OBJ-00286X,DFL-OBJ-00019R,
J03WOY,firstHalf,Away,Play_Pass,2641.102,2022-09-10 21:15:32.712000+02:00,55.31,62.38,4,14,DFL-OBJ-00019R,DFL-OBJ-00286X,
J03WOY,firstHalf,Away,Play_Pass,2644.598,2022-09-10 21:15:36.208000+02:00,37.67,61.78,14,1,DFL-OBJ-00286X,DFL-OBJ-002FZB,
J03WOY,firstHalf,Away,Play_Pass,2650.566,2022-09-10 21:15:42.176000+02:00,12.92,32.29,1,12,DFL-OBJ-002FZB,DFL-OBJ-0026ZT,
J03WOY,firstHalf,Away,Play_Pass,2665.583,2022-09-10 21:15:57.193000+02:00,25.85,31.09,10,17,DFL-OBJ-0025BB,DFL-OBJ-J01GG9,
J03WOY,firstHalf,Away,Play_Pass,2667.166,2022-09-10 21:15:58.776000+02:00,41.78,38.01,17,4,DFL-OBJ-J01GG9,DFL-OBJ-00019R,
J03WOY,firstHalf,Away,Play_Pass,2702.744,2022-09-10 21:16:34.354000+02:00,97.29,3.91,8,16,DFL-OBJ-002FXA,DFL-OBJ-002GLL,
J03WOY,firstHalf,Away,Play_Cross,2706.39,2022-09-10 21:16:38+02:00,85.36,6.92,16,4,DFL-OBJ-002GLL,DFL-OBJ-00019R,
J03WOY,firstHalf,Away,Play_Pass,2730.023,2022-09-10 21:17:01.633000+02:00,74.94,7.42,15,8,DFL-OBJ-0028KZ,DFL-OBJ-002FXA,
J03WOY,secondHalf,Home,Play_Pass,38.776,2022-09-10 21:34:24.586000+02:00,11.72,24.47,16,2,DFL-OBJ-J01KJ5,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,40.119,2022-09-10 21:34:25.929000+02:00,28.75,10.93,2,1,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,45.639,2022-09-10 21:34:31.449000+02:00,39.68,7.82,5,13,DFL-OBJ-002FXT,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,126.8,2022-09-10 21:35:52.610000+02:00,61.02,10.13,10,5,DFL-OBJ-002GMO,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,177.689,2022-09-10 21:36:43.499000+02:00,93.98,45.43,13,16,DFL-OBJ-J01H9X,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,180.712,2022-09-10 21:36:46.522000+02:00,84.06,63.89,16,13,DFL-OBJ-J01KJ5,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,184.04,2022-09-10 21:36:49.850000+02:00,91.27,67.0,13,16,DFL-OBJ-J01H9X,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,186.632,2022-09-10 21:36:52.442000+02:00,82.76,61.48,16,2,DFL-OBJ-J01KJ5,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,188.464,2022-09-10 21:36:54.274000+02:00,70.83,47.14,2,8,DFL-OBJ-0000F8,DFL-OBJ-002G5J,
J03WOY,secondHalf,Home,Play_Pass,241.296,2022-09-10 21:37:47.106000+02:00,24.75,28.48,2,8,DFL-OBJ-0000F8,DFL-OBJ-002G5J,
J03WOY,secondHalf,Home,Play_Pass,246.977,2022-09-10 21:37:52.787000+02:00,34.37,45.13,13,11,DFL-OBJ-J01H9X,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,250.608,2022-09-10 21:37:56.418000+02:00,62.32,67.2,11,13,DFL-OBJ-002GM1,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,253.21,2022-09-10 21:37:59.020000+02:00,57.81,57.57,13,2,DFL-OBJ-J01H9X,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,257.177,2022-09-10 21:38:02.987000+02:00,59.11,36.91,2,1,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,326.532,2022-09-10 21:39:12.342000+02:00,32.26,33.8,10,4,DFL-OBJ-002GMO,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,327.354,2022-09-10 21:39:13.164000+02:00,34.87,31.99,4,13,DFL-OBJ-00028V,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,328.954,2022-09-10 21:39:14.764000+02:00,39.78,38.21,13,1,DFL-OBJ-J01H9X,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,330.609,2022-09-10 21:39:16.419000+02:00,28.35,17.85,1,7,DFL-OBJ-0000NZ,DFL-OBJ-0028FW,
J03WOY,secondHalf,Home,Play_Pass,333.962,2022-09-10 21:39:19.772000+02:00,4.71,34.1,7,5,DFL-OBJ-0028FW,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,339.865,2022-09-10 21:39:25.675000+02:00,53.2,38.11,5,8,DFL-OBJ-002FXT,DFL-OBJ-002G5J,
J03WOY,secondHalf,Home,Play_Pass,341.131,2022-09-10 21:39:26.941000+02:00,46.99,30.69,8,13,DFL-OBJ-002G5J,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,551.044,2022-09-10 21:42:56.854000+02:00,22.14,33.5,13,11,DFL-OBJ-J01H9X,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,600.98,2022-09-10 21:43:46.790000+02:00,100.99,61.78,13,16,DFL-OBJ-J01H9X,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,622.212,2022-09-10 21:44:08.022000+02:00,93.38,7.92,2,1,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,624.566,2022-09-10 21:44:10.376000+02:00,83.86,5.22,1,4,DFL-OBJ-0000NZ,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,626.203,2022-09-10 21:44:12.013000+02:00,97.79,18.65,4,5,DFL-OBJ-00028V,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,636.828,2022-09-10 21:44:22.638000+02:00,58.41,58.77,16,13,DFL-OBJ-J01KJ5,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,638.636,2022-09-10 21:44:24.446000+02:00,74.64,66.19,13,16,DFL-OBJ-J01H9X,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,639.933,2022-09-10 21:44:25.743000+02:00,62.92,66.9,16,12,DFL-OBJ-J01KJ5,DFL-OBJ-002GM9,
J03WOY,secondHalf,Home,Play_Pass,641.685,2022-09-10 21:44:27.495000+02:00,53.6,52.15,12,5,DFL-OBJ-002GM9,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,644.467,2022-09-10 21:44:30.277000+02:00,80.05,31.79,5,4,DFL-OBJ-002FXT,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,645.54,2022-09-10 21:44:31.350000+02:00,76.65,36.21,4,5,DFL-OBJ-00028V,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,647.564,2022-09-10 21:44:33.374000+02:00,81.76,28.38,5,2,DFL-OBJ-002FXT,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,649.764,2022-09-10 21:44:35.574000+02:00,74.44,27.18,2,1,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,652.332,2022-09-10 21:44:38.142000+02:00,84.56,2.21,1,2,DFL-OBJ-0000NZ,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,653.527,2022-09-10 21:44:39.337000+02:00,84.76,8.53,2,1,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,654.924,2022-09-10 21:44:40.734000+02:00,79.45,6.52,1,5,DFL-OBJ-0000NZ,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,699.029,2022-09-10 21:45:24.839000+02:00,34.17,22.67,13,16,DFL-OBJ-J01H9X,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,706.604,2022-09-10 21:45:32.414000+02:00,27.95,34.7,16,11,DFL-OBJ-J01KJ5,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,794.102,2022-09-10 21:46:59.912000+02:00,65.93,29.39,1,16,DFL-OBJ-0000NZ,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,797.566,2022-09-10 21:47:03.376000+02:00,66.53,62.48,16,13,DFL-OBJ-J01KJ5,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,864.83,2022-09-10 21:48:10.640000+02:00,1.0,33.5,7,10,DFL-OBJ-0028FW,DFL-OBJ-002GMO,
J03WOY,secondHalf,Home,Play_Pass,940.878,2022-09-10 21:49:26.688000+02:00,36.87,41.12,12,10,DFL-OBJ-002GM9,DFL-OBJ-002GMO,
J03WOY,secondHalf,Home,Play_Pass,942.063,2022-09-10 21:49:27.873000+02:00,35.87,21.86,10,7,DFL-OBJ-002GMO,DFL-OBJ-0028FW,
J03WOY,secondHalf,Home,Play_Pass,970.319,2022-09-10 21:49:56.129000+02:00,26.55,56.17,12,7,DFL-OBJ-002GM9,DFL-OBJ-0028FW,
J03WOY,secondHalf,Home,Play_Pass,1001.215,2022-09-10 21:50:27.025000+02:00,58.51,22.57,5,13,DFL-OBJ-002FXT,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,1004.334,2022-09-10 21:50:30.144000+02:00,60.42,42.93,13,11,DFL-OBJ-J01H9X,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,1008.79,2022-09-10 21:50:34.600000+02:00,71.84,62.38,11,4,DFL-OBJ-002GM1,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,1009.998,2022-09-10 21:50:35.808000+02:00,75.64,34.2,4,12,DFL-OBJ-00028V,DFL-OBJ-002GM9,
J03WOY,secondHalf,Home,Play_Pass,1013.576,2022-09-10 21:50:39.386000+02:00,59.91,38.41,12,10,DFL-OBJ-002GM9,DFL-OBJ-002GMO,
J03WOY,secondHalf,Home,Play_Pass,1015.279,2022-09-10 21:50:41.089000+02:00,59.71,16.75,10,1,DFL-OBJ-002GMO,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,1017.735,2022-09-10 21:50:43.545000+02:00,75.24,3.81,1,2,DFL-OBJ-0000NZ,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,1021.959,2022-09-10 21:50:47.769000+02:00,85.46,16.15,2,8,DFL-OBJ-0000F8,DFL-OBJ-002G5J,
J03WOY,secondHalf,Home,Play_Pass,1024.017,2022-09-10 21:50:49.827000+02:00,91.47,19.76,8,4,DFL-OBJ-002G5J,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,1072.903,2022-09-10 21:51:38.713000+02:00,33.76,32.8,12,5,DFL-OBJ-002GM9,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,1079.76,2022-09-10 21:51:45.570000+02:00,81.15,11.94,5,8,DFL-OBJ-002FXT,DFL-OBJ-002G5J,
J03WOY,secondHalf,Home,Play_Pass,1106.64,2022-09-10 21:52:12.450000+02:00,10.82,39.92,10,11,DFL-OBJ-002GMO,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,1109.28,2022-09-10 21:52:15.090000+02:00,22.14,56.77,11,16,DFL-OBJ-002GM1,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,1111.48,2022-09-10 21:52:17.290000+02:00,20.64,65.99,16,12,DFL-OBJ-J01KJ5,DFL-OBJ-002GM9,
J03WOY,secondHalf,Home,Play_Pass,1114.2,2022-09-10 21:52:20.010000+02:00,12.32,57.67,12,13,DFL-OBJ-002GM9,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,1118.719,2022-09-10 21:52:24.529000+02:00,25.05,61.98,13,4,DFL-OBJ-J01H9X,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,1120.103,2022-09-10 21:52:25.913000+02:00,33.16,48.54,4,2,DFL-OBJ-00028V,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,1125.289,2022-09-10 21:52:31.099000+02:00,48.89,29.49,2,1,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,1159.024,2022-09-10 21:53:04.834000+02:00,17.33,22.27,12,2,DFL-OBJ-002GM9,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,1220.833,2022-09-10 21:54:06.643000+02:00,31.76,48.84,11,16,DFL-OBJ-002GM1,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,1223.656,2022-09-10 21:54:09.466000+02:00,28.96,51.25,16,13,DFL-OBJ-J01KJ5,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,1225.313,2022-09-10 21:54:11.123000+02:00,33.16,65.09,13,16,DFL-OBJ-J01H9X,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,1229.76,2022-09-10 21:54:15.570000+02:00,32.46,55.06,16,8,DFL-OBJ-J01KJ5,DFL-OBJ-002G5J,
J03WOY,secondHalf,Home,Play_Pass,1232.784,2022-09-10 21:54:18.594000+02:00,47.29,46.84,8,11,DFL-OBJ-002G5J,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,1279.673,2022-09-10 21:55:05.483000+02:00,13.63,30.59,7,10,DFL-OBJ-0028FW,DFL-OBJ-002GMO,
J03WOY,secondHalf,Home,Play_Pass,1282.842,2022-09-10 21:55:08.652000+02:00,14.73,16.95,10,7,DFL-OBJ-002GMO,DFL-OBJ-0028FW,
J03WOY,secondHalf,Home,Play_Pass,1285.625,2022-09-10 21:55:11.435000+02:00,2.3,36.51,7,10,DFL-OBJ-0028FW,DFL-OBJ-002GMO,
J03WOY,secondHalf,Home,Play_Pass,1312.345,2022-09-10 21:55:38.155000+02:00,23.34,26.88,10,11,DFL-OBJ-002GMO,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,1313.818,2022-09-10 21:55:39.628000+02:00,41.48,29.39,11,4,DFL-OBJ-002GM1,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,1317.922,2022-09-10 21:55:43.732000+02:00,37.67,20.56,4,13,DFL-OBJ-00028V,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,1320.994,2022-09-10 21:55:46.804000+02:00,54.4,29.19,13,5,DFL-OBJ-J01H9X,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,1322.219,2022-09-10 21:55:48.029000+02:00,63.72,23.37,5,2,DFL-OBJ-002FXT,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,1377.658,2022-09-10 21:56:43.468000+02:00,28.45,12.54,4,5,DFL-OBJ-00028V,DFL-OBJ-002FXT,
J03WOY,secondHalf,Home,Play_Pass,1381.05,2022-09-10 21:56:46.860000+02:00,55.71,19.16,5,16,DFL-OBJ-002FXT,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,1385.978,2022-09-10 21:56:51.788000+02:00,52.8,40.62,16,11,DFL-OBJ-J01KJ5,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,1389.13,2022-09-10 21:56:54.940000+02:00,66.43,65.69,11,13,DFL-OBJ-002GM1,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,1391.227,2022-09-10 21:56:57.037000+02:00,50.0,55.76,13,4,DFL-OBJ-J01H9X,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,1393.481,2022-09-10 21:56:59.291000+02:00,51.3,40.12,4,12,DFL-OBJ-00028V,DFL-OBJ-002GM9,
J03WOY,secondHalf,Home,Play_Pass,1394.93,2022-09-10 21:57:00.740000+02:00,43.78,48.24,12,13,DFL-OBJ-002GM9,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,1478.067,2022-09-10 21:58:23.877000+02:00,13.02,43.13,7,16,DFL-OBJ-0028FW,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,1584.23,2022-09-10 22:00:10.040000+02:00,70.53,52.86,11,6,DFL-OBJ-002GM1,DFL-OBJ-0026RH,
J03WOY,secondHalf,Home,Play_Pass,1618.836,2022-09-10 22:00:44.646000+02:00,97.49,54.06,6,3,DFL-OBJ-0026RH,DFL-OBJ-J0130T,
J03WOY,secondHalf,Home,Play_Pass,1621.388,2022-09-10 22:00:47.198000+02:00,88.77,44.93,3,11,DFL-OBJ-J0130T,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,1688.157,2022-09-10 22:01:53.967000+02:00,41.58,10.63,2,10,DFL-OBJ-0000F8,DFL-OBJ-002GMO,
J03WOY,secondHalf,Home,Play_Pass,1689.821,2022-09-10 22:01:55.631000+02:00,24.15,15.65,10,7,DFL-OBJ-002GMO,DFL-OBJ-0028FW,
J03WOY,secondHalf,Home,Play_Pass,1708.084,2022-09-10 22:02:13.894000+02:00,45.79,54.26,13,16,DFL-OBJ-J01H9X,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,1848.869,2022-09-10 22:04:34.679000+02:00,39.17,25.68,4,2,DFL-OBJ-00028V,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,1852.573,2022-09-10 22:04:38.383000+02:00,52.7,16.35,2,11,DFL-OBJ-0000F8,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,1891.254,2022-09-10 22:05:17.064000+02:00,100.29,62.38,6,16,DFL-OBJ-0026RH,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,1908.15,2022-09-10 22:05:33.960000+02:00,82.86,11.83,4,13,DFL-OBJ-00028V,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,1909.599,2022-09-10 22:05:35.409000+02:00,89.97,16.35,13,6,DFL-OBJ-J01H9X,DFL-OBJ-0026RH,
J03WOY,secondHalf,Home,Play_Pass,2023.55,2022-09-10 22:07:29.360000+02:00,32.96,4.41,2,3,DFL-OBJ-0000F8,DFL-OBJ-J0130T,
J03WOY,secondHalf,Home,Play_Pass,2024.063,2022-09-10 22:07:29.873000+02:00,38.07,11.73,3,6,DFL-OBJ-J0130T,DFL-OBJ-0026RH,
J03WOY,secondHalf,Home,Play_Pass,2105.991,2022-09-10 22:08:51.801000+02:00,8.42,62.28,3,11,DFL-OBJ-J0130T,DFL-OBJ-002GM1,
J03WOY,secondHalf,Home,Play_Pass,2107.792,2022-09-10 22:08:53.602000+02:00,25.65,66.9,11,3,DFL-OBJ-002GM1,DFL-OBJ-J0130T,
J03WOY,secondHalf,Home,Play_Pass,2145.952,2022-09-10 22:09:31.762000+02:00,48.19,21.96,3,6,DFL-OBJ-J0130T,DFL-OBJ-0026RH,
J03WOY,secondHalf,Home,Play_Pass,2149.376,2022-09-10 22:09:35.186000+02:00,71.14,10.43,6,2,DFL-OBJ-0026RH,DFL-OBJ-0000F8,
J03WOY,secondHalf,Home,Play_Pass,2151.553,2022-09-10 22:09:37.363000+02:00,64.42,9.03,2,13,DFL-OBJ-0000F8,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,2247.169,2022-09-10 22:11:12.979000+02:00,38.87,61.48,4,16,DFL-OBJ-00028V,DFL-OBJ-J01KJ5,
J03WOY,secondHalf,Home,Play_Pass,2363.09,2022-09-10 22:13:08.900000+02:00,21.54,11.63,1,7,DFL-OBJ-0000NZ,DFL-OBJ-0028FW,
J03WOY,secondHalf,Home,Play_Pass,2367.162,2022-09-10 22:13:12.972000+02:00,4.81,34.0,7,10,DFL-OBJ-0028FW,DFL-OBJ-002GMO,
J03WOY,secondHalf,Home,Play_Pass,2369.314,2022-09-10 22:13:15.124000+02:00,8.62,11.03,10,1,DFL-OBJ-002GMO,DFL-OBJ-0000NZ,
J03WOY,secondHalf,Home,Play_Pass,2424.211,2022-09-10 22:14:10.021000+02:00,52.9,2.81,1,6,DFL-OBJ-0000NZ,DFL-OBJ-0026RH,
J03WOY,secondHalf,Home,Play_Pass,2455.396,2022-09-10 22:14:41.206000+02:00,59.61,21.16,2,4,DFL-OBJ-0000F8,DFL-OBJ-00028V,
J03WOY,secondHalf,Home,Play_Pass,2468.571,2022-09-10 22:14:54.381000+02:00,20.34,49.85,16,7,DFL-OBJ-J01KJ5,DFL-OBJ-0028FW,
J03WOY,secondHalf,Home,Play_Pass,2537.835,2022-09-10 22:16:03.645000+02:00,0.8,34.7,7,12,DFL-OBJ-0028FW,DFL-OBJ-002GM9,
J03WOY,secondHalf,Home,Play_Pass,2542.219,2022-09-10 22:16:08.029000+02:00,15.33,46.04,12,7,DFL-OBJ-002GM9,DFL-OBJ-0028FW,
J03WOY,secondHalf,Home,Play_Pass,2544.067,2022-09-10 22:16:09.877000+02:00,2.91,30.59,7,10,DFL-OBJ-0028FW,DFL-OBJ-002GMO,
J03WOY,secondHalf,Home,Play_Pass,2546.907,2022-09-10 22:16:12.717000+02:00,12.12,9.53,10,6,DFL-OBJ-002GMO,DFL-OBJ-0026RH,
J03WOY,secondHalf,Home,Play_Pass,2583.963,2022-09-10 22:16:49.773000+02:00,55.21,35.1,3,18,DFL-OBJ-J0130T,DFL-OBJ-J01NQ8,
J03WOY,secondHalf,Home,Play_Pass,2587.219,2022-09-10 22:16:53.029000+02:00,71.64,37.71,18,3,DFL-OBJ-J01NQ8,DFL-OBJ-J0130T,
J03WOY,secondHalf,Home,Play_Pass,2591.868,2022-09-10 22:16:57.678000+02:00,80.45,33.1,3,13,DFL-OBJ-J0130T,DFL-OBJ-J01H9X,
J03WOY,secondHalf,Home,Play_Pass,2742.125,2022-09-10 22:19:27.935000+02:00,67.23,63.59,18,14,DFL-OBJ-J01NQ8,DFL-OBJ-J01JQC,
J03WOY,secondHalf,Home,Play_Pass,2745.045,2022-09-10 22:19:30.855000+02:00,73.24,62.48,14,18,DFL-OBJ-J01JQC,DFL-OBJ-J01NQ8,
J03WOY,secondHalf,Home,Play_Pass,2850.63,2022-09-10 22:21:16.440000+02:00,60.31,56.57,4,18,DFL-OBJ-00028V,DFL-OBJ-J01NQ8,
J03WOY,secondHalf,Home,Play_Pass,2855.333,2022-09-10 22:21:21.143000+02:00,70.94,60.38,18,17,DFL-OBJ-J01NQ8,DFL-OBJ-J01L1F,
J03WOY,secondHalf,Away,Play_Cross,32.944,2022-09-10 21:34:18.754000+02:00,35.17,2.21,3,8,DFL-OBJ-0028IJ,DFL-OBJ-002FXA,
J03WOY,secondHalf,Away,Play_Pass,84.272,2022-09-10 21:35:10.082000+02:00,86.06,2.61,3,13,DFL-OBJ-0028IJ,DFL-OBJ-J0196K,
J03WOY,secondHalf,Away,Play_Pass,114.496,2022-09-10 21:35:40.306000+02:00,104.2,7.52,12,3,DFL-OBJ-0026ZT,DFL-OBJ-0028IJ,
J03WOY,secondHalf,Away,Play_Pass,116.112,2022-09-10 21:35:41.922000+02:00,87.27,2.81,3,14,DFL-OBJ-0028IJ,DFL-OBJ-00286X,
J03WOY,secondHalf,Away,Play_Pass,119.354,2022-09-10 21:35:45.164000+02:00,92.98,9.43,14,12,DFL-OBJ-00286X,DFL-OBJ-0026ZT,
J03WOY,secondHalf,Away,Play_Pass,122.976,2022-09-10 21:35:48.786000+02:00,94.38,3.31,12,13,DFL-OBJ-0026ZT,DFL-OBJ-J0196K,
J03WOY,secondHalf,Away,Play_Pass,124.176,2022-09-10 21:35:49.986000+02:00,82.96,8.02,13,10,DFL-OBJ-J0196K,DFL-OBJ-0025BB,
J03WOY,secondHalf,Away,Play_Pass,213.921,2022-09-10 21:37:19.731000+02:00,45.79,20.96,4,8,DFL-OBJ-00019R,DFL-OBJ-002FXA,
J03WOY,secondHalf,Away,Play_Pass,218.481,2022-09-10 21:37:24.291000+02:00,34.37,12.14,3,12,DFL-OBJ-0028IJ,DFL-OBJ-0026ZT,
J03WOY,secondHalf,Away,Play_Pass,222.52,2022-09-10 21:37:28.330000+02:00,35.77,1.91,12,10,DFL-OBJ-0026ZT,DFL-OBJ-0025BB,
J03WOY,secondHalf,Away,Play_Pass,223.904,2022-09-10 21:37:29.714000+02:00,47.99,6.22,10,3,DFL-OBJ-0025BB,DFL-OBJ-0028IJ,
J03WOY,secondHalf,Away,Play_Pass,225.131,2022-09-10 21:37:30.941000+02:00,31.16,6.02,3,8,DFL-OBJ-0028IJ,DFL-OBJ-002FXA,
